date,requestMessage,from,to,uuid,conversation_uuid,status,direction,timestamp,start_time,end_time,duration,rate,price,network,timed_out,dtmf,press1_message_sent,intro_sent_datetime,last_response_sent,encoded_id
7/19/2019 5:36,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:36:57.235Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:37,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:37:13.754Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:37,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:37:30.274Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:37,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:37:46.794Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:38,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:38:03.365Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:38,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:38:19.894Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:38,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:38:36.404Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:38,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:38:53.014Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:39,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:39:09.564Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:39,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:39:26.084Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:39,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:39:42.594Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:39,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:39:59.114Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:40,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:40:15.644Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:40,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:40:32.174Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:40,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:40:48.704Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:41,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:41:05.224Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:41,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:41:21.754Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:41,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:41:38.264Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:41,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:41:54.794Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:42,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:42:11.324Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:42,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:42:27.854Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:42,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:42:44.384Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:43,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:43:00.914Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:43,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:43:17.404Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:43,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:43:33.944Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:43,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:43:50.464Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:44,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:44:07.204Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:44,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:44:23.744Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:44,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:44:40.264Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:44,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:44:56.814Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:45,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:45:13.344Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:45,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:45:29.964Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:45,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:45:46.474Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:46:02.994Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:46:19.634Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:46:36.174Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:46,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:46:52.704Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:47,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:47:09.214Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:47,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:47:25.724Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:47,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:47:42.274Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:47,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:47:58.784Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:48:15.314Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:48:31.844Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:48,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:48:48.374Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:49,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:49:04.894Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:49,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:49:21.454Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:49,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:49:37.974Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:49,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:49:54.504Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:50,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:50:11.034Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:50,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:50:27.724Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:50,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:50:44.244Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:51,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:51:00.784Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:51,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:51:17.334Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:51,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:51:33.844Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:51,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:51:50.383Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:52,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:52:06.964Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:52,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:52:23.485Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:52,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:52:40.054Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:52,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:52:56.565Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:53,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:53:13.094Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:53,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:53:29.654Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:53,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:53:46.184Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:54,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:54:02.714Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:54,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:54:19.254Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:54,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:54:35.874Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:54,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:54:52.424Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:55,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:55:08.924Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:55,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:55:25.644Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:55,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:55:42.204Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:55,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:55:58.734Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:56,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:56:15.254Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:56,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:56:31.774Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:56,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:56:48.264Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:57,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:57:04.774Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:57,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:57:21.294Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:57,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:57:37.814Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:57,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:57:54.324Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:58,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:58:10.864Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:58,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:58:27.374Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:58,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:58:43.894Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:59,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:59:00.424Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:59,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:59:16.934Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:59,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:59:33.454Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 5:59,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T11:59:50.034Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:00:06.554Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:00:23.214Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:00:39.775Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:00,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:00:56.304Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:01,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:01:12.854Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:01,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:01:29.374Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:01,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:01:45.914Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:02,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:02:02.434Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:02,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:02:19.055Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:02,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:02:35.584Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:02,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:02:52.094Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:03,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:03:08.644Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:03,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:03:25.154Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:03,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:03:41.674Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:03,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:03:58.184Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:04:14.694Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:04:31.204Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:04,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:04:47.734Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:05,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:05:04.314Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:05,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:05:20.974Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:05,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:05:37.515Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:05,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:05:54.034Z,-,-,-,-,-,-,1,Missing,-,-,-,-
7/19/2019 6:06,NEW INCOMING REQUEST VARIABLES RECEIVED: Array,16629314645,12017784617,Missing,CON-9f533544-5642-4a63-9f86-bbbd467508a4,-,-,2019-07-19T12:06:10.584Z,-,-,-,-,-,-,1,Missing,-,-,-,-
